img_id,disease,engine,point_game,energy,iou,area_ratio
patient64656_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.09390383213758469,0.08507372690895137,0.3292610012755102
patient64656_study1_view1_frontal,Edema,ImageNet_GradCAM,1,0.231438547372818,0.2526559377300936,0.15425701530612246
patient64656_study1_view1_frontal,Edema,ImageNet_GradCAM++,1,0.19436927139759064,0.3332710978342046,0.20155054209183673
patient64656_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.15659579634666443,0.19208838203848896,0.18357382015306123
patient64656_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.1539473980665207,0.19067282001457372,0.21000079719387754
patient64656_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.08100386708974838,0.12039505574406205,0.3285634566326531
patient64656_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.07371225953102112,0.14754483514762315,0.2520727040816326
patient64656_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.06026818975806236,0.06304645215012193,0.3162468112244898
patient64656_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.056267526000738144,0.0675761825831952,0.2937858737244898
patient64656_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.16215598583221436,0.11583197154666923,0.1630859375
patient64656_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.14596274495124817,0.1989857314767062,0.20974170918367346
patient64656_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.17681314051151276,0.22674084020717436,0.18664301658163265
patient64656_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.14730092883110046,0.23138541348794628,0.2534279336734694
patient64659_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.06302838772535324,0.15509989484752892,0.11246412627551021
patient64659_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.04509102180600166,0.06621961441743504,0.2853156887755102
patient64659_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.037994977086782455,0.061086410206843224,0.30929129464285715
patient64659_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.038663893938064575,0.05738151443617214,0.3292610012755102
patient64659_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0007671645726077259,0.0,0.07794563137755102
patient64659_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.0019345743348821998,0.0,0.11700813137755102
patient64659_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.0011063553392887115,0.0,0.28453842474489793
patient64659_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.0008699095342308283,0.0,0.3407405931122449
patient64659_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.043181467801332474,0.06478223947591896,0.3285634566326531
patient64659_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.04093741998076439,0.08444022770398482,0.2520727040816326
patient64659_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.04282701760530472,0.0673052684648349,0.3162468112244898
patient64659_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.04089096188545227,0.07245098704294145,0.2937858737244898
patient64661_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.1716143935918808,0.3804165267047363,0.11246412627551021
patient64661_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.11774861812591553,0.17993853031573065,0.2853156887755102
patient64661_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.09561401605606079,0.1317863397548161,0.30929129464285715
patient64661_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.09713463485240936,0.1312048335505272,0.3292610012755102
patient64661_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.1317395269870758,0.07946899436261139,0.1630859375
patient64661_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.14376293122768402,0.18768279435113228,0.20974170918367346
patient64661_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.18405115604400635,0.217951110281769,0.18664301658163265
patient64661_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.15468409657478333,0.2278272584387396,0.2534279336734694
patient64667_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.05087258294224739,0.09048491918013664,0.11246412627551021
patient64667_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.032216090708971024,0.05850027824151363,0.2853156887755102
patient64667_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.011243881657719612,0.0,0.30929129464285715
patient64667_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.01122287567704916,0.0,0.3292610012755102
patient64667_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.003479726379737258,0.0,0.07794563137755102
patient64667_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.007002477068454027,0.0,0.11700813137755102
patient64667_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.0027706497348845005,0.0,0.28453842474489793
patient64667_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.006372971925884485,0.0,0.3407405931122449
patient64667_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.03338812291622162,0.0534999393424724,0.3285634566326531
patient64667_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.028768902644515038,0.0513637423265211,0.2520727040816326
patient64667_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.010003621689975262,0.0,0.3162468112244898
patient64667_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.009043280966579914,0.0,0.2937858737244898
patient64668_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.0745484009385109,0.10917743031951054,0.11246412627551021
patient64668_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.08673363924026489,0.11715120138059207,0.2853156887755102
patient64668_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.09583299607038498,0.16205941104452606,0.30929129464285715
patient64668_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.10117743164300919,0.15223049452212337,0.3292610012755102
patient64668_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64668_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.00035247410414740443,0.0,0.11700813137755102
patient64668_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.003367111086845398,0.0046810591769719835,0.28453842474489793
patient64668_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.0033849391620606184,0.00602444873369597,0.3407405931122449
patient64668_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.15483611822128296,0.08079729489232959,0.15425701530612246
patient64668_study1_view1_frontal,Edema,ImageNet_GradCAM++,0,0.1586158573627472,0.1689074953707431,0.20155054209183673
patient64668_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.19168302416801453,0.37074692973625933,0.18357382015306123
patient64668_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.19222204387187958,0.37723502304147466,0.21000079719387754
patient64668_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.01878710649907589,0.005110170888510358,0.3285634566326531
patient64668_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.041905127465724945,0.03235483179772873,0.2520727040816326
patient64668_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.07426366209983826,0.11381396521300731,0.3162468112244898
patient64668_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.07625772058963776,0.1225154331456482,0.2937858737244898
patient64668_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.11279983073472977,0.06456443963724104,0.1630859375
patient64668_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.15199889242649078,0.15754053227286632,0.20974170918367346
patient64668_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.20697720348834991,0.18168752113628678,0.18664301658163265
patient64668_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.17856234312057495,0.19651981770473692,0.2534279336734694
patient64669_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.1852462887763977,0.35992372477355794,0.11246412627551021
patient64669_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.13663442432880402,0.2036183291422185,0.2853156887755102
patient64669_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.11325116455554962,0.15711505869060322,0.30929129464285715
patient64669_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.11430933326482773,0.14883555975883675,0.3292610012755102
patient64669_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.1348402500152588,0.14615974580913774,0.15425701530612246
patient64669_study1_view1_frontal,Edema,ImageNet_GradCAM++,0,0.12140161544084549,0.22707715842814802,0.20155054209183673
patient64669_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.11549602448940277,0.21186268535445865,0.18357382015306123
patient64669_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.11565827578306198,0.20472512494320763,0.21000079719387754
patient64669_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.050604838877916336,0.07576308139534883,0.3285634566326531
patient64669_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.047794535756111145,0.10096457938013916,0.2520727040816326
patient64669_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.04423561692237854,0.05371519881998648,0.3162468112244898
patient64669_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.04246803745627403,0.05091195381183572,0.2937858737244898
patient64669_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,1.6341662558261305e-05,0.0,0.09701849489795919
patient64669_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.06790108978748322,0.05684979137691238,0.19969706632653061
patient64669_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.08918420225381851,0.1054866949813643,0.2115752551020408
patient64669_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.079561747610569,0.1152175461083814,0.26951132015306123
patient64669_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.11365202069282532,0.08047429293420158,0.1630859375
patient64669_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.11306196451187134,0.13877136571331866,0.20974170918367346
patient64669_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.13938897848129272,0.15613837187441248,0.18664301658163265
patient64669_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.1186453104019165,0.1570309034452166,0.2534279336734694
patient64671_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.025862611830234528,0.0,0.09701849489795919
patient64671_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.06476900726556778,0.1016340795315009,0.19969706632653061
patient64671_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.08654315769672394,0.1528117359413203,0.2115752551020408
patient64671_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.07298524677753448,0.12149670931006433,0.26951132015306123
patient64671_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.12765581905841827,0.11200774693350549,0.1630859375
patient64671_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.1040160059928894,0.16721915285451197,0.20974170918367346
patient64671_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.11504141986370087,0.19421401907922023,0.18664301658163265
patient64671_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.09474842995405197,0.16923560868197546,0.2534279336734694
patient64672_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.1658981442451477,0.21628289473684212,0.11246412627551021
patient64672_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.11572372913360596,0.1744979919678715,0.2853156887755102
patient64672_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.08482469618320465,0.07585494606380537,0.30929129464285715
patient64672_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.08947790414094925,0.07377004620820875,0.3292610012755102
patient64672_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.13686053454875946,0.11033130354009701,0.15425701530612246
patient64672_study1_view1_frontal,Edema,ImageNet_GradCAM++,0,0.1203991249203682,0.1737731295253419,0.20155054209183673
patient64672_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.10492011159658432,0.15596937328670007,0.18357382015306123
patient64672_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.10730384290218353,0.1385972280554389,0.21000079719387754
patient64672_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,4.28468865720788e-06,0.0,0.09701849489795919
patient64672_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.08679187297821045,0.04306907002711756,0.19969706632653061
patient64672_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.10887501388788223,0.09787234042553192,0.2115752551020408
patient64672_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.10163003206253052,0.12459305480195333,0.26951132015306123
patient64672_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.12062282115221024,0.0701664093326471,0.1630859375
patient64672_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.15417326986789703,0.14231747744969547,0.20974170918367346
patient64672_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.17267830669879913,0.1622840609309846,0.18664301658163265
patient64672_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.1524016559123993,0.18085254096084422,0.2534279336734694
patient64676_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.07546018809080124,0.18272425249169436,0.11246412627551021
patient64676_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.0517260767519474,0.0783039955294775,0.2853156887755102
patient64676_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.04091620072722435,0.062037273423538424,0.30929129464285715
patient64676_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.04174577072262764,0.062643055053608,0.3292610012755102
patient64676_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64676_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.0005774366436526179,0.0,0.11700813137755102
patient64676_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.0008067714516073465,0.0,0.28453842474489793
patient64676_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.0010363105684518814,0.00040847289490575947,0.3407405931122449
patient64676_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.04788025841116905,0.07115127987383234,0.3285634566326531
patient64676_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.0432756133377552,0.09274193548387097,0.2520727040816326
patient64676_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.04079015180468559,0.05798721052958341,0.3162468112244898
patient64676_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.03881342336535454,0.054885324141588226,0.2937858737244898
patient64676_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.005525392480194569,0.0,0.09701849489795919
patient64676_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.0955101028084755,0.17685919214798038,0.19969706632653061
patient64676_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,1,0.13714952766895294,0.22283575105287787,0.2115752551020408
patient64676_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,1,0.11460497975349426,0.18117281668268875,0.26951132015306123
patient64676_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.17669272422790527,0.1314507308342448,0.1630859375
patient64676_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.14018085598945618,0.2443315799020497,0.20974170918367346
patient64676_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.19013510644435883,0.2788637751985339,0.18664301658163265
patient64676_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.15338149666786194,0.25055014146494814,0.2534279336734694
patient64678_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.08262894302606583,0.2028985507246377,0.11246412627551021
patient64678_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.05756870657205582,0.08123777591506007,0.2853156887755102
patient64678_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.049222275614738464,0.07494039564404922,0.30929129464285715
patient64678_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.04904434457421303,0.07039525452454452,0.3292610012755102
patient64678_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.001788630848750472,0.0,0.07794563137755102
patient64678_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.023924095556139946,0.0,0.11700813137755102
patient64678_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.027249973267316818,0.028780922360035634,0.28453842474489793
patient64678_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.02065775915980339,0.02229993120843843,0.3407405931122449
patient64678_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.04824061319231987,0.06884629382506369,0.3285634566326531
patient64678_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.04582873359322548,0.08973750790638836,0.2520727040816326
patient64678_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.04833463206887245,0.0715276027224603,0.3162468112244898
patient64678_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.044676899909973145,0.0769961332338376,0.2937858737244898
patient64678_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.18465778231620789,0.16893225169918877,0.1630859375
patient64678_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.11723732203245163,0.23494776828110162,0.20974170918367346
patient64678_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.1585056185722351,0.26481580352375866,0.18664301658163265
patient64678_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.12591153383255005,0.1950298836111985,0.2534279336734694
patient64681_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.14477798342704773,0.21396688264938804,0.11246412627551021
patient64681_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.10831017047166824,0.17198848841989858,0.2853156887755102
patient64681_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.08766527473926544,0.10070947570947571,0.30929129464285715
patient64681_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.09197007864713669,0.09810054595086443,0.3292610012755102
patient64681_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64681_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.0008624151814728975,0.0,0.11700813137755102
patient64681_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.0021964155603200197,0.002521538138264341,0.28453842474489793
patient64681_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.0017587001202628016,0.002105632567117038,0.3407405931122449
patient64681_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.10045276582241058,0.15034450267946528,0.3285634566326531
patient64681_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.0941208079457283,0.15352392151098698,0.2520727040816326
patient64681_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.09207573533058167,0.09823502090106828,0.3162468112244898
patient64681_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.0920349508523941,0.1051127539293036,0.2937858737244898
patient64681_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.121366485953331,0.08200152207001522,0.1630859375
patient64681_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.12531301379203796,0.14578111946532998,0.20974170918367346
patient64681_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.14850886166095734,0.1681086612708159,0.18664301658163265
patient64681_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.12688352167606354,0.17637923384114776,0.2534279336734694
patient64684_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.11741379648447037,0.2292179045745204,0.11246412627551021
patient64684_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.08918910473585129,0.12950544844928752,0.2853156887755102
patient64684_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.08269654214382172,0.11946646046781365,0.30929129464285715
patient64684_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.08292163908481598,0.11222080987833666,0.3292610012755102
patient64684_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0017157035181298852,0.0,0.07794563137755102
patient64684_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.024437980726361275,0.001061893203883495,0.11700813137755102
patient64684_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.033661387860774994,0.04593614944932385,0.28453842474489793
patient64684_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.025747021660208702,0.038329352828100426,0.3407405931122449
patient64684_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.07226847112178802,0.10018993352326686,0.3285634566326531
patient64684_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.07660146057605743,0.15978852678923697,0.2520727040816326
patient64684_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.09196402877569199,0.12919082430047896,0.3162468112244898
patient64684_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.08787918835878372,0.13906790584085205,0.2937858737244898
patient64684_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.0032143741846084595,0.0,0.09701849489795919
patient64684_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.08867581933736801,0.13615109562666178,0.19969706632653061
patient64684_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,1,0.12978637218475342,0.2100996925370353,0.2115752551020408
patient64684_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,1,0.1088709905743599,0.1754048657842195,0.26951132015306123
patient64684_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.18040572106838226,0.12602579132473624,0.1630859375
patient64684_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.14846432209014893,0.24445840437943103,0.20974170918367346
patient64684_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.19130469858646393,0.28259991925716593,0.18664301658163265
patient64684_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.15571875870227814,0.2554921429129857,0.2534279336734694
patient64688_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.23494307696819305,0.4423970269433261,0.11246412627551021
patient64688_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.16929303109645844,0.2564962279966471,0.2853156887755102
patient64688_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.1266816258430481,0.15789791239290454,0.30929129464285715
patient64688_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.12565170228481293,0.1515825491873396,0.3292610012755102
patient64688_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.003906554076820612,0.0019097636667462401,0.07794563137755102
patient64688_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.009712453000247478,0.004568445097079458,0.11700813137755102
patient64688_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.0020022408571094275,0.0,0.28453842474489793
patient64688_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.0038259304128587246,0.0,0.3407405931122449
patient64688_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.22705894708633423,0.25174606483894507,0.15425701530612246
patient64688_study1_view1_frontal,Edema,ImageNet_GradCAM++,0,0.19577834010124207,0.3740684120007644,0.20155054209183673
patient64688_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.1792755424976349,0.277872582480091,0.18357382015306123
patient64688_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.17598433792591095,0.2660338635197537,0.21000079719387754
patient64688_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.1964893639087677,0.16340211584791034,0.1630859375
patient64688_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.13588634133338928,0.2537758717135931,0.20974170918367346
patient64688_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.1789179891347885,0.29535153367766415,0.18664301658163265
patient64688_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.14361117780208588,0.22994652406417113,0.2534279336734694
patient64689_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.10518611967563629,0.19405845711547676,0.11246412627551021
patient64689_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.0856398493051529,0.12803855825649624,0.2853156887755102
patient64689_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.08035961538553238,0.11811328049487725,0.30929129464285715
patient64689_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.08194789290428162,0.11094970038133285,0.3292610012755102
patient64689_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0015061739832162857,0.0,0.07794563137755102
patient64689_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.01496829278767109,0.020635713097021134,0.11700813137755102
patient64689_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.010756407864391804,0.018351194228479372,0.28453842474489793
patient64689_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.007636587601155043,0.014908793264733395,0.3407405931122449
patient64689_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.04014997556805611,0.05609422401998691,0.3285634566326531
patient64689_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.045282937586307526,0.09816919191919192,0.2520727040816326
patient64689_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.056143809109926224,0.0799092513234182,0.3162468112244898
patient64689_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.05571036413311958,0.08601858761278068,0.2937858737244898
patient64689_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,9.736005449667573e-05,0.0,0.09701849489795919
patient64689_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.06596408039331436,0.06466205428419372,0.19969706632653061
patient64689_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.08223462849855423,0.09977304469273743,0.2115752551020408
patient64689_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.07345551252365112,0.11610163391636076,0.26951132015306123
